Code_commune_INSEE;Nom_commune;Code_postal;
7056;CHARNAS;7340;
7012;ARCENS;7310;
7083;DUNIERE SUR EYRIEUX;7360;
7073;LE CRESTET;7270;
7079;DESAIGNES;7570;
7063;CHEMINAS;7300;
7062;CHAZEAUX;7110;
7090;FLAVIAC;7000;
7070;CORNAS;7130;
7087;FABRAS;7380;
7076;CRUAS;7350;
7097;GLUN;7300;
7265;ST MARCEL LES ANNONAY;7100;
7262;ST LAURENT LES BAINS;7590;
7268;ST MARTIN D ARDECHE;7700;
7259;ST JUST D ARDECHE;7700;
7244;ST JEAN CHAMBRE;7240;
7267;ST MARTIAL;7310;
7112;LABASTIDE SUR BESORGUES;7600;
7127;LALEVADE D ARDECHE;7380;
7102;GUILHERAND GRANGES;7500;
7113;LABASTIDE DE VIRAC;7150;
7114;LABATIE D ANDAURE;7570;
7101;GROSPIERRES;7120;
7117;LABLACHERE;7230;
7100;GRAVIERES;7140;
7115;LABEAUME;7120;
7110;JOYEUSE;7260;
7278;ST MICHEL DE CHABRILLANOUX;7360;
7294;ST SAUVEUR DE CRUZIERES;7460;
7282;ST PIERRE DE COLOMBIER;7450;
7303;ST VINCENT DE DURFORT;7360;
7295;ST SAUVEUR DE MONTAGUT;7190;
7293;ST ROMAIN DE LERPS;7130;
7273;ST MAURICE D IBIE;7170;
7279;ST MONTAN;7220;
7333;VANOSC;7690;
8057;BELLEVILLE ET CHATILLON SUR BAR;8240;
8069;BLANCHEFOSSE ET BAY;8290;
8110;LE CHATELET SUR SORMONNE;8150;
8113;CHAUMONT PORCIEN;8220;
8096;CHALANDRY ELAIRE;8160;
8075;BOULT AUX BOIS;8240;
8078;BOURG FIDELE;8230;
8063;LA BESACE;8450;
8094;CERNION;8260;
8048;BARBY;8300;
8020;LES PETITES ARMOISES;8390;
8037;AUVILLERS LES FORGES;8260;
8027;AUBONCOURT VAUZELLES;8270;
7342;VILLEVOCANCE;7690;
7335;VAUDEVANT;7410;
8003;AIGLEMONT;8090;
8029;AUFLANCE;8370;
7339;VESSEAUX;7200;
8008;AMAGNE;8300;
7348;VOGUE;7200;
8116;BAIRON ET SES ENVIRONS;8390;
8115;CHEMERY CHEHERY;8450;
8115;CHEMERY CHEHERY;8350;
8126;CONDE LES HERPY;8360;
8124;CLAVY WARBY;8460;
8370;ROUVROY SUR AUDRY;8150;
8366;ROCQUIGNY;8220;
8371;RUBECOURT ET LAMECOURT;8140;
8379;ST ETIENNE A ARNES;8310;
8382;ST JEAN AUX BOIS;8220;
8387;ST LOUP TERRIER;8130;
8381;ST GERMAINMONT;8190;
8365;RIMOGNE;8150;
8362;RETHEL;8300;
10436;VINETS;10700;
11002;AIROUX;11320;
11019;AUNAT;11140;
11049;BRAM;11150;
11069;CARCASSONNE;11000;
65106;BOURISP;65170;
65108;BOURS;65460;
65115;CABANAC;65350;
65117;CADEILHAN TRACHERE;65170;
65121;CAMALES;65500;
65123;CAMPAN;65710;
65123;CAMPAN;65710;
65138;CAUTERETS;65110;
65140;CAZAUX DEBAT;65590;
65141;CAZAUX FRECHET ANERAN CAMORS;65240;
65146;CHIS;65800;
65156;DOURS;65350;
65157;ENS;65170;
65162;ESCONNETS;65130;
65163;ESCOTS;65130;
65165;ESPARROS;65130;
65173;ESTERRE;65120;
65178;FRECHEDE;65220;
65192;GAVARNIE GEDRE;65120;
65206;GOUDON;65190;
65208;GRAILHEN;65170;
65218;HECHES;65250;
65224;HOUEYDETS;65330;
65225;HOURC;65350;
65229;ILHEU;65370;
65239;LABASTIDE;65130;
65243;LAFITOLE;65700;
65248;LAHITTE TOUPIERE;65700;
65250;LALANNE TRIE;65220;
65251;LALOUBERE;65310;
65253;LAMARQUE RUSTAING;65220;
65261;LARAN;65670;
65263;LARROQUE;65230;
65264;LASCAZERES;65700;
65265;LASLADES;65350;
65269;LESCURRY;65140;
65312;MOLERE;65130;
65313;MOMERES;65360;
65322;MONTOUSSE;65250;
65325;MOUMOULOUS;65140;
65326;MUN;65350;
65328;NEUILH;65200;
65331;ODOS;65310;
65339;ORINCLES;65380;
65342;OSMETS;65350;
65348;OURDIS COTDOUSSAN;65100;
65351;OUSTE;65100;
65352;OUZOUS;65400;
65354;PAILHAC;65240;
65360;PEYROUSE;65270;
65371;PRECHAC;65400;
65376;RECURT;65330;
65377;REJAUMONT;65300;
65380;SABALOS;65350;
65382;SACOUE;65370;
65386;ST CREAC;65100;
65388;ST LARY SOULAN;65170;
65391;STE MARIE;65370;
65394;ST PAUL;65150;
65397;ST SEVER DE RUSTAN;65140;
65400;SALLES;65400;
65401;SALLES ADOUR;65360;
65404;SARIAC MAGNOAC;65230;
65412;SAUVETERRE;65700;
65417;SEMEAC;65600;
65436;SOUYEAUX;65350;
65439;TARASTEIX;65320;
65441;THEBE;65370;
65442;THERMES MAGNOAC;65230;
65447;TOURNAY;65190;
65450;TRAMEZAIGUES;65170;
65452;TRIE SUR BAISE;65220;
65460;VIC EN BIGORRE;65500;
65469;VIEY;65120;
66004;LES ANGLES;66210;
66008;ARGELES SUR MER;66700;
66010;AYGUATEBIA TALAU;66360;
66013;BAILLESTAVY;66320;
66022;BOULE D AMONT;66130;
66026;BROUILLA;66620;
66028;CABESTANY;66330;
66030;CALCE;66600;
66037;CANET EN ROUSSILLON;66140;
66041;CASES DE PENE;66600;
66042;CASSAGNES;66720;
66044;CASTELNOU;66300;
66051;CLARA;66500;
66054;CONAT;66500;
66055;CORBERE;66130;
66057;CORNEILLA DE CONFLENT;66820;
66059;CORNEILLA DEL VERCOL;66200;
66060;CORSAVY;66150;
66061;COUSTOUGES;66260;
66062;DORRES;66760;
66063;LES CLUSES;66480;
27044;LES BAUX STE CROIX;27180;
27046;BAZOQUES;27230;
27049;MESNIL EN OUCHE;27270;
27049;MESNIL EN OUCHE;27330;
27049;MESNIL EN OUCHE;27330;
27049;MESNIL EN OUCHE;27410;
27053;LE BEC THOMAS;27370;
27056;BERNAY;27300;
27067;BEZU ST ELOI;27660;
27069;BOIS ARNAULT;27250;
27074;BOISNEY;27800;
27079;BOISSY LAMBERVILLE;27300;
27096;LES BOTTEREAUX;27250;
27098;BOUCHEVILLIERS;27150;
27100;BOULLEVILLE;27210;
27102;BOUQUETOT;27310;
27107;BOURNEVILLE STE CROIX;27500;
27107;BOURNEVILLE STE CROIX;27500;
27108;BOURTH;27580;
27112;BRETEUIL;27160;
27112;BRETEUIL;27160;
27118;BROSVILLE;27930;
27123;CAILLOUET ORGEVILLE;27120;
27137;CHAISE DIEU DU THEIL;27580;
27140;CHAMBRAY;27120;
27141;CHAMP DOLENT;27190;
27149;LA CHAPELLE HARENG;27230;
27154;CHAVIGNY BAILLEUL;27220;
27155;CHENNEBRUN;27820;
27163;COLLETOT;27500;
27164;COMBON;27170;
27165;CONCHES EN OUCHE;27190;
27181;COURDEMANCHE;27320;
27183;LA COUTURE BOUSSEY;27750;
27184;CRASVILLE;27400;
27187;CRIQUEBEUF LA CAMPAGNE;27110;
27190;CROISY SUR EURE;27120;
27193;CROTH;27530;
27198;MESNILS SUR ITON;27160;
27198;MESNILS SUR ITON;27240;
27198;MESNILS SUR ITON;27240;
27198;MESNILS SUR ITON;27240;
27199;DANGU;27720;
27202;DAUBEUF PRES VATTEVILLE;27430;
27207;DRUCOURT;27230;
27208;DURANVILLE;27230;
27213;VEXIN SUR EPTE;27420;
27213;VEXIN SUR EPTE;27510;
27213;VEXIN SUR EPTE;27510;
27213;VEXIN SUR EPTE;27630;
27218;EPAIGNES;27260;
27219;EPEGARD;27110;
27238;FERRIERES HAUT CLOCHER;27190;
27253;FONTAINE LA SORET;27550;
27261;FOUQUEVILLE;27370;
27271;FRESNEY;27220;
27287;GLISOLLES;27190;
27295;GRAND CAMP;27270;
27302;LE BOSC DU THEIL;27370;
27310;HACQUEVILLE;27150;
27312;HARDENCOURT COCHEREL;27120;
27313;LA HARENGERE;27370;
27323;LA HAYE ST SYLVESTRE;27330;
27330;HERQUEVILLE;27430;
27331;HEUBECOURT HARICOURT;27630;
27331;HEUBECOURT HARICOURT;27630;
27335;HEUDREVILLE SUR EURE;27400;
27340;HONGUEMARE GUENOUVILLE;27310;
27342;HOUETTEVILLE;27400;
27345;LA HOUSSAYE;27410;
27349;ILLEVILLE SUR MONTFORT;27290;
27360;JUMELLES;27220;
27364;LAUNAY;27470;
27368;LIGNEROLLES;27220;
27369;LILLY;27480;
27370;LISORS;27440;
27371;LIVET SUR AUTHOU;27800;
27372;LONGCHAMPS;27150;
27375;LOUVIERS;27400;
27378;LA MADELEINE DE NONANCOURT;27320;
27383;MANDRES;27130;
27385;MANNEVILLE SUR RISLE;27500;
27390;MARCILLY LA CAMPAGNE;27320;
27396;MENESQUEVILLE;27850;
27399;MERCEY;27950;
27404;MESNIL ROUSSET;27390;
27415;MORAINVILLE JOUVEAUX;27260;
27416;BUIS SUR DAMVILLE;27240;
27417;MORGNY;27150;
27421;MOUSSEAUX NEUVILLE;27220;
27423;MUZY;27650;
27425;NASSANDRES;27550;
27426;NEAUFLES ST MARTIN;27830;
27428;LE NEUBOURG;27110;
27439;NORMANVILLE;27930;
27445;NOYERS;27720;
27448;PACY SUR EURE;27120;
27460;PLAINVILLE;27300;
27464;LE PLESSIS GROHAN;27180;
27466;LE PLESSIS STE OPPORTUNE;27170;
35161;LOUVIGNE DE BAIS;35680;
35163;LUITRE;35133;
35164;MARCILLE RAOUL;35560;
35166;MARPIRE;35220;
35176;GUIPRY MESSAC;35480;
35177;LA MEZIERE;35520;
35179;MINIAC MORVAN;35540;
35179;MINIAC MORVAN;35540;
35183;MONDEVERT;35370;
35188;MONTFORT SUR MEU;35160;
35200;MOUTIERS;35130;
35204;NOUVOITOU;35410;
35207;NOYAL SUR VILAINE;35530;
35214;PARCE;35210;
35215;PARIGNE;35133;
35221;PLECHATEL;35470;
35222;PLEINE FOUGERES;35610;
35229;POCE LES BOIS;35500;
35230;POILLEY;35420;
35231;POLIGNE;35320;
35234;QUEDILLAC;35290;
35235;RANNEE;35130;
35238;RENNES;35000;
35240;LE RHEU;35650;
35246;ROZ LANDRIEUX;35120;
35248;SAINS;35610;
35253;ST AUBIN DU CORMIER;35140;
35256;ST BRIAC SUR MER;35800;
35267;ST ETIENNE EN COGLES;35460;
35268;ST GANTON;35550;
35270;ST GEORGES DE GREHAIGNE;35610;
35272;ST GERMAIN DU PINEL;35370;
35274;ST GERMAIN SUR ILLE;35250;
35276;ST GONDRAN;35630;
35277;ST GONLAY;35750;
35279;ST GUINOUX;35430;
35285;ST JUST;35550;
35288;ST MALO;35400;
35291;ST MARCAN;35120;
35312;ST SENOUX;35580;
35314;ST SULIAC;35430;
35316;ST SULPICE DES LANDES;35390;
35317;ST SYMPHORIEN;35630;
35330;TAILLIS;35500;
35332;TEILLAY;35620;
35336;LE TIERCENT;35460;
35337;TINTENIAC;35190;
35351;LE VERGER;35160;
35352;VERN SUR SEICHE;35770;
35353;VEZIN LE COQUET;35132;
35355;VIEUX VY SUR COUESNON;35490;
35358;LA VILLE ES NONAIS;35430;
36006;ARGENTON SUR CREUSE;36200;
36009;ARTHON;36330;
36010;AZAY LE FERRON;36290;
36013;BAUDRES;36110;
36016;BELABRE;36370;
36021;LES BORDES;36100;
36022;BOUESSE;36200;
36024;BRETAGNE;36110;
36027;BRIVES;36100;
36029;BUXEUIL;36150;
36030;BUXIERES D AILLAC;36230;
36031;BUZANCAIS;36500;
36038;CHAMPILLET;36160;
36042;CHASSENEUIL;36800;
36046;LA CHATRE;36400;
36049;CHAZELET;36170;
36052;CHOUDAY;36100;
36055;CLION;36700;
36060;CREVANT;36140;
36061;CROZON SUR VAUVRE;36140;
36064;DIORS;36130;
36065;DIOU;36260;
36069;ECUEILLE;36240;
36070;EGUZON CHANTOME;36270;
36082;GEHEE;36240;
36086;HEUGNES;36180;
36089;JEU LES BOIS;36120;
36090;JEU MALOCHES;36240;
36092;LANGE;36600;
36094;LIGNAC;36370;
36101;LUANT;36350;
36104;LURAIS;36220;
36107;LYE;36600;
36125;MIGNY;36260;
36129;MONTIPOURET;36230;
36134;MOUHET;36170;
36135;MOULINS SUR CEPHONS;36110;
36153;PAULNAY;36290;
36158;BADECON LE PIN;36200;
36170;REBOURSIN;36150;
36176;RUFFEC;36300;
36181;ST AUBIN;36100;
36184;ST CHARTIER;36400;
36191;ST FLORENTIN;36150;
36194;ST GENOU;36500;
36196;ST GILLES;36170;
36210;SARZAY;36230;
36212;SAULNAY;36290;
47115;GUERIN;47250;
47119;HOUEILLES;47420;
47130;LAGRUERE;47400;
47135;LAPARADE;47260;
47139;LASSERRE;47600;
47142;LAUZUN;47410;
47143;LAVARDAC;47230;
47151;LOUBES BERNAC;47120;
47169;MOIRAX;47310;
47170;MONBAHUS;47290;
47171;MONBALEN;47340;
47185;MONTAYRAL;47500;
47192;MONVIEL;47290;
47194;MOUSTIER;47800;
47200;PARRANQUET;47210;
47202;PAULHIAC;47150;
47218;PUYSSERAMPION;47800;
47225;ROQUEFORT;47310;
47228;ST ANTOINE DE FICALBA;47340;
47231;ST AVIT;47350;
47234;ST CAPRAIS DE LERM;47270;
47235;ST COLOMB DE LAUZUN;47410;
47237;STE COLOMBE DE VILLENEUVE;47300;
47244;STE GEMME MARTAILLAC;47250;
47245;ST GERAUD;47120;
47249;ST LAURENT;47130;
47255;ST MARTIN DE BEAUVILLE;47270;
47256;ST MARTIN DE VILLEREAL;47210;
47257;ST MARTIN PETIT;47180;
47264;ST PARDOUX ISAAC;47800;
47272;ST QUENTIN DU DROPT;47330;
47274;ST ROMAIN LE NOBLE;47270;
47282;ST VINCENT DE LAMONTJOIE;47310;
47284;SALLES;47150;
47304;TAILLEBOURG;47200;
47305;TAYRAC;47270;
47308;THOUARS SUR GARONNE;47230;
47309;TOMBEBOEUF;47380;
47313;TOURTRES;47380;
47318;VIANNE;47230;
47321;VILLENEUVE DE DURAS;47120;
47324;VILLEREAL;47210;
48002;ALBARET STE MARIE;48200;
48014;BAGNOLS LES BAINS;48190;
48017;BANASSAC CANILHAC;48500;
48025;LES BESSONS;48200;
48026;BLAVIGNAC;48200;
48032;LE BUISSON;48100;
48034;LA CANOURGUE;48500;
48036;CASSAGNAS;48400;
48042;CHASTEL NOUVEL;48000;
48043;CHATEAUNEUF DE RANDON;48170;
48048;CHEYLARD L EVEQUE;48300;
48050;BEDOUES COCURES;48400;
48051;LE COLLET DE DEZE;48160;
48061;FLORAC TROIS RIVIERES;48400;
48067;GABRIAC;48110;
48069;GATUZIERES;48150;
48071;GRANDVALS;48260;
48074;HURES LA PARADE;48150;
48080;LANGOGNE;48300;
48082;LAUBERT;48170;
48084;LAVAL ATGER;48600;
48091;MARCHASTEL;48260;
48099;BOURGS SUR COLAGNE;48100;
48110;PAULHAC EN MARGERIDE;48140;
48116;PONT DE MONTVERT SUD MONT LOZERE;48220;
48119;PREVENCHERES;48800;
48122;QUEZAC;48320;
48123;RECOULES D AUBRAC;48260;
48128;RIMEIZE;48200;
48129;ROCLES;48300;
48137;ST BAUZILE;48000;
48139;ST BONNET DE MONTAUROUX;48600;
48147;ST ETIENNE DU VALDONNEZ;48000;
48152;VENTALON EN CEVENNES;48240;
48161;ST JUERY;48310;
48170;ST MARTIN DE BOUBAUX;48160;
48175;ST PIERRE DE NOGARET;48340;
48179;ST PRIVAT DU FAU;48140;
48182;ST SAUVEUR DE GINESTOUX;48170;
48191;LA TIEULE;48500;
48198;VILLEFORT;48800;
49002;ALLONNES;49650;
49010;ARMAILLE;49420;
49023;BEAUPREAU EN MAUGES;49510;
49023;BEAUPREAU EN MAUGES;49600;
49029;BLAISON ST SULPICE;49320;
49038;BOURG L EVEQUE;49520;
49046;BREZE;49260;
49052;BROC;49490;
49062;CHALONNES SOUS LE LUDE;49490;
49092;CHEMILLE EN ANJOU;49120;
49092;CHEMILLE EN ANJOU;49120;
49092;CHEMILLE EN ANJOU;49120;
49122;DENEZE SOUS LE LUDE;49490;
49129;ECOUFLANT;49000;
49140;FONTEVRAUD L ABBAYE;49590;
49149;GENNES VAL DE LOIRE;49320;
49149;GENNES VAL DE LOIRE;49350;
8329;NOVION PORCIEN;8270;
8323;LA NEUVILLE LES WASIGNY;8270;
8268;MAISONCELLE ET VILLERS;8450;
8309;MONT ST REMY;8310;
8289;MESSINCOURT;8110;
8316;NEUFMANIL;8700;
8314;NEUFLIZE;8300;
8264;MACHAULT;8310;
8276;MARGUT;8370;
8291;MOGUES;8110;
8246;LANDRES ET ST GEORGES;8240;
8218;LES HAUTES RIVIERES;8800;
8251;LEPRON LES VALLEES;8150;
8209;HANNOGNE ST MARTIN;8160;
8230;HOULDIZY;8090;
8226;HIERGES;8320;
8252;LETANNE;8210;
8243;LALOBBE;8460;
8254;LIART;8290;
8255;LINAY;8110;
8169;FLAIGNES HAVYS;8260;
8188;GESPUNSART;8700;
8204;GUINCOURT;8130;
8208;HANNAPPES;8290;
8187;GERNELLE;8440;
8151;ECORDAL;8130;
8191;GIVONNE;8200;
8146;DRAIZE;8220;
8192;GIVRON;8220;
8195;GOMONT;8190;
8401;SAULCES CHAMPENOISES;8130;
8395;ST PIERRE SUR VENCE;8430;
8420;SIGNY LE PETIT;8380;
8398;STE VAUBOURG;8130;
8394;ST PIERREMONT;8240;
8429;SORMONNE;8150;
9017;ARRIEN EN BETHMALE;9800;
9046;BEDEILLE;9230;
9013;ARABAUX;9000;
9019;ARTIGAT;9130;
9011;ANTRAS;9800;
9006;ALLIAT;9400;
9016;ARNAVE;9400;
9004;ALBIES;9310;
9012;APPY;9250;
10019;VAL D AUZON;10220;
10020;AVANT LES MARCILLY;10400;
10049;LES BORDES AUMONT;10800;
10025;BAGNEUX LA FOSSE;10340;
10056;BOUY LUXEMBOURG;10220;
10055;BOURGUIGNONS;10110;
10047;BLIGNICOURT;10500;
10048;BLIGNY;10200;
10040;BERNON;10130;
10017;AULNAY;10240;
10113;COUVIGNON;10200;
10081;LA CHAPELLE ST LUC;10600;
10073;CHALETTE SUR VOIRE;10500;
10078;CHAMP SUR BARSE;10140;
10108;COURTAOULT;10130;
10111;COURTERON;10250;
10072;LA CHAISE;10500;
10080;CHAOURCE;10210;
10071;CHACENAY;10110;
10059;BRAUX;10500;
9241;RABAT LES TROIS SEIGNEURS;9400;
9283;SAVIGNAC LES ORMEAUX;9110;
9264;ST JEAN DE VERGES;9000;
9270;ST MARTIN D OYDES;9100;
9249;ROQUEFIXADE;9300;
9282;SAVERDUN;9700;
9267;ST LARY;9800;
9260;STE FOI;9500;
9246;RIMONT;9420;
9286;SEM;9220;
10136;EGUILLY SOUS BOIS;10110;
10132;DROUPT STE MARIE;10170;
10131;DROUPT ST BASLE;10170;
10128;DONNEMENT;10330;
10135;ECLANCE;10200;
10129;DOSCHES;10220;
10325;ROSIERES PRES TROYES;10430;
10297;PONT STE MARIE;10150;
10320;RILLY STE SYRE;10280;
10313;RADONVILLIERS;10500;
10286;PETIT MESNIL;10500;
10306;PROVERVILLE;10200;
10283;PEL ET DER;10500;
10324;RONCENAY;10320;
10295;POLISOT;10110;
10316;RHEGES;10170;
10220;MAIZIERES LA GRANDE PAROISSE;10510;
10200;LA LOGE AUX CHEVRES;10140;
10246;MONTCEAUX LES VAUDES;10260;
10202;LES LOGES MARGUERON;10210;
10223;MARCILLY LE HAYER;10290;
10199;LOCHES SUR OURCE;10110;
10192;LENTILLES;10330;
10248;MONTGUEUX;10300;
10193;LESMONT;10500;
66067;ERR;66800;
66068;ESCARO;66360;
66069;ESPIRA DE L AGLY;66600;
66070;ESPIRA DE CONFLENT;66320;
66074;EUS;66500;
66084;FOURQUES;66300;
66093;LAROQUE DES ALBERES;66740;
66099;LLAURO;66300;
66108;MILLAS;66170;
66113;MONTBOLO;66110;
66116;MONTFERRER;66150;
66124;FONT ROMEU ODEILLO VIA;66120;
66149;PRADES;66500;
66159;REAL;66210;
66160;REYNES;66400;
66165;RODES;66320;
66166;SAHORRE;66360;
66169;ST ARNAC;66220;
66171;ST CYPRIEN;66750;
66172;ST ESTEVE;66240;
66175;ST GENIS DES FONTAINES;66740;
66178;ST JEAN PLA DE CORTS;66490;
66181;STE LEOCADIE;66800;
66182;STE MARIE;66470;
66183;ST MARSAL;66110;
66185;ST MICHEL DE LLOTES;66130;
66186;ST NAZAIRE;66570;
66193;SERDINYA;66360;
66195;LE SOLER;66270;
66201;TARERACH;66320;
66209;THUES ENTRE VALLS;66360;
66211;TORDERES;66300;
66212;TORREILLES;66440;
66215;TREVILLACH;66130;
66223;VILLEFRANCHE DE CONFLENT;66500;
66234;LE VIVIER;66730;
67004;SOMMERAU;67310;
67004;SOMMERAU;67440;
67009;ALTWILLER;67260;
67020;BAREMBACH;67130;
67025;BEINHEIM;67930;
67026;BELLEFOSSE;67130;
67032;BERNARDVILLE;67140;
67036;BETTWILLER;67320;
67040;BINDERNHEIM;67600;
67043;BISCHHEIM;67800;
67051;BLIENSCHWILLER;67650;
67056;BOOTZHEIM;67390;
67059;BOURG BRUCHE;67420;
67061;BOUXWILLER;67330;
67066;LA BROQUE;67570;
67069;BUHL;67470;
67077;COSSWILLER;67310;
67081;DAHLENHEIM;67310;
67087;DAUENDORF;67350;
67115;EBERSHEIM;67600;
67122;WANGENBOURG ENGENTHAL;67710;
67129;ERNOLSHEIM LES SAVERNE;67330;
67133;ESCHBOURG;67320;
67140;FORSTFELD;67480;
67148;FROHMUHL;67290;
67152;GEISPOLSHEIM;67118;
67154;GERSTHEIM;67150;
67161;GOTTENHOUSE;67700;
67167;GRENDELBRUCH;67190;
67168;GRESSWILLER;67190;
67173;GRIESHEIM SUR SOUFFEL;67370;
67176;GUNDERSHOFFEN;67110;
67179;HAEGEN;67700;
67180;HAGUENAU;67500;
67181;HANDSCHUHEIM;67117;
67188;HEILIGENBERG;67190;
67196;HILSENHEIM;67600;
67200;HIPSHEIM;67150;
67206;HOFFEN;67250;
67208;HOHENGOEFT;67310;
67209;HOHFRANKENHEIM;67270;
67214;HURTIGHEIM;67117;
67218;ILLKIRCH GRAFFENSTADEN;67400;
67220;INGENHEIM;67270;
67225;ISSENHAUSEN;67330;
67228;NEUGARTHEIM ITTLENHEIM;67370;
67234;KESKASTEL;67260;
67244;KLEINGOEFT;67440;
67247;KOLBSHEIM;67120;
67261;LAUTERBOURG;67630;
67263;LEMBACH;67510;
67264;LEUTENHEIM;67480;
67269;LITTENHEIM;67490;
67271;LOBSANN;67250;
67280;MAISONSGOUTTE;67220;
67286;MEISTRATZHEIM;67210;
67287;MELSHEIM;67270;
67291;MERTZWILLER;67580;
67293;MINVERSHEIM;67270;
67296;MITTELHAUSBERGEN;67206;
67298;MITTELSCHAEFFOLSHEIM;67170;
67310;MUSSIG;67600;
67311;MUTTERSHOLTZ;67600;
67319;NEUHAEUSEL;67480;
27467;PONT AUDEMER;27500;
27468;PONT AUTHOU;27290;
27470;PONT ST PIERRE;27360;
27476;LES PREAUX;27500;
27478;PREY;27220;
27486;QUITTEBEUF;27110;
27489;REUILLY;27930;
27490;RICHEVILLE;27420;
27496;ROSAY SUR LIEURE;27790;
27498;ROUGE PERRIERS;27110;
27508;ST ANTONIN DE SOMMAIRE;27250;
27511;ST AUBIN D ECROSVILLE;27110;
27520;ST BENOIT DES OMBRES;27450;
27527;ST CYR DE SALERNE;27800;
27528;LE VAUDREUIL;27100;
27529;ST CYR LA CAMPAGNE;27370;
27531;ST DENIS DES MONTS;27520;
27539;ST ETIENNE SOUS BAILLEUL;27920;
27556;ST LAURENT DU TENCEMENT;27390;
27557;ST LEGER DE ROTES;27300;
27562;ST MARCEL;27950;
27578;STE MARIE D ATTEZ;27160;
27592;ST PIERRE DE SALERNE;27800;
27599;ST PIERRE LA GARENNE;27600;
27604;ST SULPICE DE GRIMBOUVILLE;27210;
27610;ST VICTOR SUR AVRE;27130;
27625;SUZAY;27420;
27627;LE THEIL NOLENT;27230;
27629;THIBERVILLE;27230;
27641;LE TILLEUL LAMBERT;27110;
27644;TILLY;27510;
27646;LE TORPT;27210;
27647;TOSNY;27700;
27648;TOSTES;27340;
27650;TOURNEDOS BOIS HUBERT;27180;
27657;TOUVILLE;27290;
27661;LA TRINITE DE THOUBERVILLE;27310;
27668;LE VAL DAVID;27120;
27673;VATTEVILLE;27430;
27686;VIEUX PORT;27680;
27693;SYLVAINS LES MOULINS;27240;
27694;VILLEZ SOUS BAILLEUL;27950;
27697;VIRONVAY;27400;
28001;ABONDANT;28410;
28003;ALLAINVILLE;28500;
28005;ALLUYES;28800;
28015;AUNEAU BLEURY ST SYMPHORIEN;28700;
28024;BARJOUVILLE;28630;
28033;BELHOMERT GUEHOUVILLE;28240;
28035;BERCHERES LES PIERRES;28630;
28055;LE BOULLAY THIERRY;28210;
28060;BRICONVILLE;28300;
28068;CHALLET;28300;
28072;CHAMPROND EN PERCHET;28400;
28091;LES CHATELLIERS NOTRE DAME;28120;
28099;CHUISNES;28190;
28102;CLEVILLIERS;28300;
28106;CONIE MOLITARD;28200;
28120;CRUCEY VILLAGES;28270;
28121;DAMBRON;28140;
28139;EPEAUTROLLES;28120;
28147;FAVIERES;28170;
28162;FRESNAY LE COMTE;28360;
28165;FRETIGNY;28480;
28170;GARANCIERES EN DROUAIS;28500;
28178;GERMAINVILLE;28500;
28183;GOMMERVILLE;28310;
28187;GUAINVILLE;28260;
28196;ILLIERS COMBRAY;28120;
28201;JOUY;28300;
28202;LAMBLORE;28340;
28203;LANDELLES;28190;
28204;LANGEY;28220;
28211;LOGRON;28200;
28215;LOUVILLE LA CHENARD;28150;
28220;LUISANT;28600;
28226;MAILLEBOIS;28170;
28236;MARGON;28400;
28237;MAROLLES LES BUIS;28400;
28241;LE MEE;28220;
28245;MESLAY LE GRENET;28120;
28246;MESLAY LE VIDAME;28360;
28247;LE MESNIL SIMON;28260;
28254;MITTAINVILLIERS VERIGNY;28190;
28254;MITTAINVILLIERS VERIGNY;28190;
28255;MOINVILLE LA JEULIN;28700;
28262;MONTIGNY LE GANNELON;28220;
28264;MONTIREAU;28240;
28267;MONTREUIL;28500;
28274;MOUTIERS;28150;
28277;NEUVY EN DUNOIS;28800;
28286;OLLE;28120;
28293;OULINS;28260;
28296;PERONVILLE;28140;
28302;PONTGOUIN;28190;
28303;POUPRY;28140;
28326;ST AVIT LES GUESPIERES;28120;
28329;ST CHRISTOPHE;28200;
28336;ST EMAN;28120;
28340;ST HILAIRE SUR YERRE;28220;
36213;SAUZELLES;36220;
36218;SOUGE;36500;
36225;LE TRANGER;36700;
36227;URCIERS;36160;
36229;VAL FOUZON;36210;
36231;VELLES;36330;
36235;VEUIL;36600;
36238;VIGOULANT;36160;
36246;VILLIERS;36290;
36248;VOUILLON;36100;
37009;AUTRECHE;37110;
37012;AVON LES ROCHES;37220;
37013;AVRILLE LES PONCEAUX;37340;
37014;AZAY LE RIDEAU;37190;
37019;BARROU;37350;
37026;BETZ LE CHATEAU;37600;
37028;BOSSAY SUR CLAISE;37290;
37033;BOUSSAY;37290;
37042;CANDES ST MARTIN;37500;
37043;CANGEY;37530;
37046;CERE LA RONDE;37460;
37048;CHAMBON;37290;
37049;CHAMBOURG SUR INDRE;37310;
37054;CHANCEAUX SUR CHOISILLE;37390;
37055;CHANNAY SUR LATHAN;37330;
37057;LA CHAPELLE BLANCHE ST MARTIN;37240;
37062;CHATEAU LA VALLIERE;37330;
37070;CHENONCEAUX;37150;
37071;CHEZELLES;37220;
37081;CLERE LES PINS;37340;
37082;CONTINVOIR;37340;
37090;CRISSAY SUR MANSE;37220;
37092;CROTELLES;37380;
37095;DAME MARIE LES BOIS;37110;
37105;FAYE LA VINEUSE;37120;
37106;LA FERRIERE;37110;
37114;LA GUERCHE;37350;
37115;DESCARTES;37160;
37118;HUISMES;37420;
37124;LARCAY;37270;
